year,id,agekdbrn,educ,racehisp
2008,139,30,16,White
2008,140,14,11,Hispanic
2008,143,21,12,White
2008,144,34,14,Hispanic
2008,145,26,13,White
2008,147,31,14,White
2008,148,17,12,White
2008,149,25,9,Hispanic
2008,150,20,13,Hispanic
2008,151,18,12,Hispanic
2008,152,24,13,Hispanic
2008,155,22,11,Black
2008,156,36,12,Hispanic
2008,161,29,9,Hispanic
2008,164,28,14,Hispanic
2008,165,27,14,Black
2008,168,26,15,Hispanic
2008,169,25,12,Hispanic
2008,170,22,9,White
2008,172,18,14,Black
2008,179,25,13,Hispanic
2008,180,22,14,White
2008,181,23,13,White
2008,182,18,13,White
2008,183,23,13,Hispanic
2008,190,28,15,Hispanic
2008,191,25,16,Other
2008,192,27,16,White
2008,195,20,13,Black
2008,196,34,16,Black
2008,198,23,12,Black
2008,199,18,11,Black
2008,200,20,12,Black
2008,201,18,11,Black
2008,202,26,12,Hispanic
2008,203,17,9,Hispanic
2008,205,35,9,Hispanic
2008,208,21,9,Hispanic
2008,209,18,12,Black
2008,210,20,11,Black
2008,213,28,17,White
2008,214,26,19,White
2008,216,42,14,White
2008,217,30,12,White
2008,218,20,16,White
2008,219,21,16,Black
2008,220,28,12,White
2008,222,26,19,White
2008,224,22,12,White
2008,225,20,11,Black
2008,228,24,16,White
2008,229,24,12,White
2008,230,29,14,Other
2008,231,31,15,White
2008,232,26,14,White
2008,234,21,14,Black
2008,235,26,12,White
2008,236,22,12,Hispanic
2008,237,28,12,Black
2008,238,21,8,Black
2008,239,19,12,Black
2008,241,24,16,White
2008,244,22,15,White
2008,245,32,12,White
2008,246,18,10,White
2008,248,27,12,White
2008,249,21,13,White
2008,250,20,13,Black
2008,251,30,12,White
2008,253,34,16,Other
2008,254,18,13,Hispanic
2008,255,33,16,Other
2008,256,25,12,White
2008,257,27,13,Other
2008,258,28,16,White
2008,261,26,13,Other
2008,262,26,12,White
2008,265,15,10,White
2008,266,30,14,White
2008,268,31,18,White
2008,269,24,18,White
2008,270,28,17,Other
2008,272,26,16,White
2008,273,18,11,Hispanic
2008,275,17,13,Hispanic
2008,276,27,15,Other
2008,277,20,12,White
2008,278,33,14,White
2008,280,35,14,Hispanic
2008,281,30,16,Other
2008,283,45,20,White
2008,287,17,9,Hispanic
2008,288,35,14,Other
2008,290,29,14,White
2008,294,25,14,Hispanic
2008,295,27,14,White
2008,296,38,14,White
2008,297,17,8,White
2008,298,30,14,White
2008,299,19,14,White
2008,303,21,14,Black
2008,304,16,11,Black
2008,305,29,14,Black
2008,306,28,14,Black
2008,308,21,14,Black
2008,310,21,12,Black
2008,311,17,11,Black
2008,312,22,13,Black
2008,313,21,12,White
2008,315,23,16,Hispanic
2008,316,22,18,Black
2008,317,28,14,Hispanic
2008,320,22,12,White
2008,321,23,12,White
2008,323,39,20,White
2008,324,30,13,White
2008,326,20,13,White
2008,327,31,16,White
2008,329,27,15,Black
2008,330,35,16,White
2008,332,22,13,Hispanic
2008,333,22,12,Black
2008,336,23,16,White
2008,337,25,16,Other
2008,338,32,18,White
2008,339,21,12,White
2008,340,21,12,White
2008,341,46,16,White
2008,343,23,14,Black
2008,344,17,10,Black
2008,345,18,11,Black
2008,347,26,10,Black
2008,351,20,14,White
2008,352,36,13,Black
2008,353,38,16,Hispanic
2008,354,18,12,Black
2008,357,23,12,Hispanic
2008,358,15,11,Hispanic
2008,359,25,14,Hispanic
2008,361,21,15,Black
2008,362,23,14,Hispanic
2008,364,19,8,Hispanic
2008,365,22,12,Black
2008,366,23,12,Hispanic
2008,367,20,12,Hispanic
2008,368,22,12,Hispanic
2008,369,22,12,White
2008,370,27,14,Hispanic
2008,371,21,16,Hispanic
2008,373,31,15,Hispanic
2008,374,18,14,Black
2008,375,25,12,White
2008,376,16,13,Black
2008,377,29,16,Black
2008,380,18,14,Black
2008,381,30,20,Black
2008,382,18,12,White
2008,383,27,18,Other
2008,384,16,13,Black
2008,386,22,13,White
2008,389,24,12,White
2008,390,33,17,White
2008,391,17,13,White
2008,392,23,15,White
2008,393,26,13,Black
2008,394,17,11,Black
2008,395,18,12,Black
2008,396,27,12,White
2008,397,24,18,White
2008,399,21,13,Black
2008,400,19,11,White
2008,401,21,15,White
2008,402,24,8,White
2008,403,30,14,White
2008,404,28,14,White
2008,405,21,16,White
2008,406,22,16,White
2008,407,17,12,White
2008,408,22,18,White
2008,409,21,11,White
2008,411,16,11,Hispanic
2008,413,22,18,White
2008,414,16,11,Black
2008,416,21,12,White
2008,417,18,15,White
2008,418,20,15,Hispanic
2008,419,24,16,White
2008,421,30,15,Black
2008,424,22,12,Black
2008,425,30,8,Hispanic
2008,427,17,10,Other
2008,428,18,12,White
2008,429,20,12,Black
2008,430,17,11,Black
2008,439,35,12,Black
2008,443,37,16,White
2008,444,31,18,White
2008,445,25,16,White
2008,446,23,19,White
2008,451,33,18,White
2008,452,26,16,White
2008,453,30,18,White
2008,454,21,16,White
2008,455,31,12,White
2008,457,27,16,White
2008,458,27,17,Other
2008,460,39,18,White
2008,461,18,12,White
2008,462,20,13,Hispanic
2008,464,27,17,Hispanic
2008,465,25,9,White
2008,466,29,9,Hispanic
2008,467,20,13,Hispanic
2008,468,33,16,White
2008,469,36,16,White
2008,474,22,16,Other
2008,475,18,14,White
2008,476,25,16,White
2008,477,23,9,Hispanic
2008,478,27,13,Hispanic
2008,479,26,16,White
2008,480,20,14,White
2008,482,20,15,Other
2008,483,18,12,Black
2008,484,19,12,Black
2008,485,22,11,Black
2008,486,20,13,Black
2008,487,23,12,White
2008,489,26,16,White
2008,490,30,13,White
2008,491,30,16,White
2008,492,22,12,White
2008,493,26,16,White
2008,494,25,19,White
2008,498,18,11,Hispanic
2008,499,35,18,White
2008,501,23,16,White
2008,502,19,8,Hispanic
2008,504,26,18,White
2008,505,20,12,White
2008,506,27,12,White
2008,508,32,16,White
2008,509,26,15,White
2008,510,30,16,White
2008,511,28,14,Other
2008,512,26,14,White
2008,513,16,9,White
2008,514,32,16,White
2008,515,26,18,White
2008,516,21,14,White
2008,517,25,12,White
2008,518,28,16,White
2008,519,26,18,White
2008,521,31,20,Other
2008,522,30,16,Other
2008,523,17,12,White
2008,524,26,14,White
2008,526,20,12,Black
2008,529,25,16,Black
2008,530,18,16,Black
2008,532,23,16,White
2008,539,28,18,White
2008,540,38,12,White
2008,541,22,12,Hispanic
2008,542,16,10,Black
2008,543,30,16,White
2008,546,16,11,White
2008,547,24,12,Hispanic
2008,548,21,13,Black
2008,549,20,12,Hispanic
2008,550,17,12,White
2008,551,20,12,Hispanic
2008,552,28,12,White
2008,553,26,12,White
2008,554,21,14,White
2008,555,22,13,White
2008,556,23,16,White
2008,559,22,13,White
2008,563,20,12,Hispanic
2008,565,21,13,White
2008,567,26,18,White
2008,568,19,9,Hispanic
2008,569,18,12,Black
2008,570,21,12,Black
2008,572,24,16,White
2008,575,23,17,White
2008,576,15,12,White
2008,577,19,16,White
2008,578,18,11,White
2008,580,19,15,Black
2008,581,18,12,White
2008,582,21,12,White
2008,583,30,16,White
2008,584,16,11,Black
2008,587,31,18,White
2008,588,30,17,White
2008,589,24,19,White
2008,590,20,12,White
2008,591,21,12,White
2008,592,26,12,White
2008,594,21,13,White
2008,595,35,16,White
2008,597,24,15,White
2008,598,30,18,White
2008,599,25,16,White
2008,601,35,19,White
2008,603,18,12,White
2008,604,28,16,White
2008,608,24,12,White
2008,609,25,14,White
2008,610,36,12,White
2008,611,19,12,White
2008,612,23,15,White
2008,613,22,13,White
2008,614,30,16,White
2008,615,25,16,White
2008,616,19,12,White
2008,617,23,13,White
2008,618,26,12,White
2008,619,26,13,White
2008,620,21,13,White
2008,621,27,16,White
2008,622,18,12,Black
2008,623,35,17,Hispanic
2008,624,29,18,White
2008,626,22,12,White
2008,627,25,12,White
2008,628,22,12,White
2008,629,27,20,White
2008,630,19,12,White
2008,633,27,14,White
2008,634,34,10,White
2008,635,19,12,White
2008,636,16,12,White
2008,637,30,15,White
2008,638,29,16,White
2008,639,27,12,White
2008,640,26,14,White
2008,642,35,18,White
2008,643,21,8,White
2008,645,39,18,White
2008,647,21,14,White
2008,649,23,14,Black
2008,650,13,11,Black
2008,651,18,11,Black
2008,652,21,12,White
2008,659,26,19,Black
2008,661,32,18,White
2008,663,29,14,White
2008,664,32,16,Hispanic
2008,665,21,12,White
2008,666,33,18,White
2008,667,23,17,White
2008,668,30,12,White
2008,671,26,14,White
2008,672,28,13,White
2008,673,27,20,White
2008,681,19,12,Black
2008,683,21,11,Black
2008,684,17,12,Hispanic
2008,688,23,16,Other
2008,689,32,14,Other
2008,691,32,19,Other
2008,692,33,16,White
2008,693,27,18,Other
2008,700,26,16,White
2008,701,32,16,White
2008,702,27,14,White
2008,704,32,20,White
2008,706,21,16,White
2008,707,15,8,Black
2008,708,20,9,White
2008,710,30,17,White
2008,711,21,15,White
2008,714,37,16,White
2008,715,23,12,Hispanic
2008,716,28,14,White
2008,717,21,18,White
2008,718,25,19,White
2008,721,26,14,White
2008,723,23,12,White
2008,724,22,12,White
2008,726,21,12,White
2008,727,22,12,White
2008,728,36,12,White
2008,729,24,16,White
2008,730,20,12,White
2008,731,19,13,White
2008,732,18,9,White
2008,733,25,12,White
2008,734,19,13,White
2008,736,30,16,White
2008,738,25,12,White
2008,740,23,12,White
2008,742,17,12,Black
2008,743,17,12,Black
2008,745,27,16,White
2008,746,19,12,Hispanic
2008,748,25,16,White
2008,749,20,12,Hispanic
2008,750,24,12,White
2008,751,17,12,Black
2008,752,21,11,Black
2008,753,19,12,Black
2008,754,25,11,Black
2008,758,21,16,White
2008,759,32,15,White
2008,762,35,16,Black
2008,763,19,16,Black
2008,765,27,12,White
2008,766,19,12,White
2008,768,23,16,White
2008,769,31,14,Black
2008,771,20,12,White
2008,772,34,16,White
2008,773,17,14,White
2008,774,21,18,White
2008,778,28,14,White
2008,779,24,12,White
2008,780,22,14,White
2008,781,24,12,White
2008,783,33,18,White
2008,784,32,9,White
2008,785,22,12,Black
2008,789,19,14,White
2008,791,34,20,White
2008,795,22,13,White
2008,796,21,14,White
2008,798,22,18,White
2008,800,19,13,White
2008,802,28,14,White
2008,803,28,16,White
2008,804,31,16,White
2008,807,26,16,White
2008,808,37,14,White
2008,809,20,16,White
2008,810,21,12,White
2008,811,26,16,White
2008,813,20,12,Black
2008,817,30,16,Hispanic
2008,818,22,14,White
2008,819,18,11,Hispanic
2008,821,30,14,White
2008,822,28,13,White
2008,824,18,12,Black
2008,825,18,13,White
2008,828,24,14,White
2008,829,19,18,Black
2008,830,20,12,White
2008,831,18,12,White
2008,832,16,12,Black
2008,833,24,12,White
2008,835,21,12,White
2008,837,23,12,White
2008,838,34,14,White
2008,839,18,16,White
2008,841,20,14,White
2008,842,23,13,White
2008,843,20,14,White
2008,845,21,14,White
2008,846,19,13,White
2008,847,28,10,White
2008,849,28,12,White
2008,850,36,15,White
2008,851,29,10,White
2008,852,29,12,White
2008,853,26,13,White
2008,854,35,12,White
2008,855,17,16,Hispanic
2008,856,38,16,Other
2008,857,19,12,White
2008,858,29,16,White
2008,859,18,10,White
2008,860,20,13,White
2008,861,25,12,White
2008,862,23,16,White
2008,863,21,13,Hispanic
2008,864,18,12,White
2008,865,24,12,White
2008,866,32,11,White
2008,868,20,12,White
2008,870,15,14,White
2008,871,23,10,White
2008,872,20,18,White
2008,875,19,12,Black
2008,877,21,13,White
2008,878,19,13,White
2008,880,18,10,White
2008,881,35,10,Black
2008,882,28,20,White
2008,883,21,14,White
2008,884,21,12,White
2008,885,20,9,White
2008,886,36,12,White
2008,887,35,12,White
2008,890,18,18,White
2008,892,19,12,White
2008,896,36,20,White
2008,897,25,12,White
2008,898,21,12,White
2008,899,30,14,White
2008,901,21,12,White
2008,902,23,12,White
2008,903,34,12,White
2008,904,30,18,White
2008,906,21,12,White
2008,908,20,12,White
2008,909,21,8,White
2008,910,26,16,White
2008,911,28,12,White
2008,912,26,16,White
2008,913,40,15,White
2008,914,22,17,White
2008,915,22,14,White
2008,917,25,12,White
2008,918,29,16,White
2008,921,17,12,Black
2008,922,24,12,White
2008,923,25,8,White
2008,924,16,11,Other
2008,925,20,16,White
2008,929,30,18,White
2008,930,26,16,White
2008,932,23,12,White
2008,933,30,18,Other
2008,935,19,14,White
2008,936,25,11,Other
2008,937,21,14,Other
2008,940,18,12,White
2008,941,22,12,White
2008,942,28,12,White
2008,944,20,12,White
2008,945,23,16,White
2008,948,28,18,White
2008,949,25,15,White
2008,951,21,14,White
2008,952,34,19,Other
2008,955,27,16,White
2008,956,33,18,White
2008,957,24,13,White
2008,962,18,14,Black
2008,964,32,16,Black
2008,966,20,15,White
2008,967,28,13,White
2008,968,26,18,White
2008,970,21,12,White
2008,972,25,20,White
2008,973,29,16,White
2008,974,30,16,White
2008,975,30,16,White
2008,976,20,12,White
2008,977,24,16,White
2008,978,20,12,White
2008,979,27,16,Other
2008,980,32,20,White
2008,982,23,15,White
2008,984,27,20,White
2008,987,29,15,Black
2008,989,21,13,Black
2008,990,24,16,Black
2008,991,19,11,White
2008,992,29,18,White
2008,996,21,13,White
2008,997,29,16,White
2008,998,28,13,White
2008,999,22,12,White
2008,1000,23,13,White
2008,1001,21,14,White
2008,1002,23,12,White
2008,1004,24,16,White
2008,1005,21,12,White
2008,1006,15,11,White
2008,1008,26,12,White
2008,1009,26,10,White
2008,1010,24,14,White
2008,1011,24,12,White
2008,1012,28,16,White
2008,1013,23,12,Hispanic
2008,1014,25,12,White
2008,1015,21,14,Hispanic
2008,1017,38,18,White
2008,1018,23,12,White
2008,1019,25,19,White
2008,1022,23,10,White
2008,1023,27,19,White
2008,1024,24,16,White
2008,1025,25,17,White
2008,1026,33,17,Other
2008,1027,21,8,White
2008,1030,21,13,White
2008,1031,26,16,White
2008,1032,24,12,White
2008,1033,19,12,White
2008,1035,34,12,White
2008,1036,22,15,White
2008,1037,19,12,White
2008,1038,19,12,White
2008,1039,21,13,Black
2008,1040,21,12,White
2008,1041,22,11,White
2008,1042,35,20,White
2008,1043,21,15,White
2008,1044,22,12,White
2008,1046,22,10,White
2008,1047,25,9,White
2008,1048,24,10,White
2008,1051,17,10,White
2008,1052,17,12,White
2008,1053,18,12,White
2008,1054,20,10,White
2008,1055,23,17,White
2008,1056,21,15,White
2008,1059,37,19,Black
2008,1060,20,14,White
2008,1061,26,16,White
2008,1064,23,12,Black
2008,1065,24,12,Black
2008,1066,21,13,White
2008,1067,29,14,Black
2008,1068,24,13,White
2008,1069,22,14,White
2008,1070,23,12,Black
2008,1071,17,12,Black
2008,1074,24,12,Black
2008,1075,19,12,White
2008,1076,22,10,White
2008,1077,22,19,White
2008,1079,23,12,White
2008,1080,26,12,White
2008,1081,36,16,White
2008,1082,18,12,White
2008,1085,21,14,White
2008,1086,24,12,Black
2008,1087,21,13,White
2008,1088,30,16,White
2008,1089,16,12,White
2008,1090,27,14,White
2008,1091,29,16,White
2008,1092,22,14,White
2008,1093,21,16,White
2008,1094,22,16,White
2008,1095,24,16,White
2008,1096,27,16,White
2008,1097,28,18,Other
2008,1098,22,12,White
2008,1099,35,18,White
2008,1101,29,14,White
2008,1103,23,14,White
2008,1104,21,12,White
2008,1105,21,12,White
2008,1106,17,11,White
2008,1107,23,14,White
2008,1108,30,17,White
2008,1109,28,12,White
2008,1111,25,13,White
2008,1112,21,14,White
2008,1113,22,12,White
2008,1114,14,14,White
2008,1115,22,15,White
2008,1116,19,12,Black
2008,1117,15,14,Hispanic
2008,1118,16,14,Black
2008,1119,29,13,Black
2008,1120,30,12,Black
2008,1122,20,14,Black
2008,1124,20,16,Black
2008,1126,13,12,Black
2008,1128,21,12,Black
2008,1129,18,12,Black
2008,1130,23,14,Black
2008,1132,21,18,White
2008,1133,19,13,Black
2008,1134,19,12,Black
2008,1135,19,13,Black
2008,1137,18,14,White
2008,1138,17,15,Black
2008,1139,27,18,White
2008,1140,34,18,White
2008,1141,27,16,White
2008,1142,29,16,White
2008,1143,16,11,Black
2008,1145,30,12,Hispanic
2008,1147,18,12,Black
2008,1148,18,10,Black
2008,1149,19,12,Black
2008,1150,17,12,Black
2008,1151,20,15,Black
2008,1152,17,11,Black
2008,1153,25,16,White
2008,1155,29,16,White
2008,1157,26,16,White
2008,1158,34,16,Other
2008,1159,31,12,White
2008,1160,24,16,Black
2008,1161,24,20,White
2008,1162,21,13,White
2008,1163,25,16,White
2008,1166,20,12,Black
2008,1167,27,12,White
2008,1169,18,10,Black
2008,1171,18,12,Black
2008,1172,21,11,White
2008,1174,18,9,Black
2008,1175,23,8,White
2008,1176,26,20,White
2008,1178,20,9,White
2008,1179,29,14,White
2008,1180,19,13,Black
2008,1181,29,14,White
2008,1182,19,12,Black
2008,1183,22,12,White
2008,1186,36,19,Black
2008,1189,35,20,White
2008,1190,26,16,White
2008,1191,23,16,White
2008,1192,18,15,Black
2008,1193,38,16,White
2008,1194,30,16,Other
2008,1195,27,18,White
2008,1198,26,12,Black
2008,1200,30,13,White
2008,1201,27,14,White
2008,1202,28,18,White
2008,1203,21,12,White
2008,1204,34,12,White
2008,1205,28,12,White
2008,1208,20,12,White
2008,1209,28,10,Black
2008,1210,19,9,Black
2008,1211,18,9,Black
2008,1212,22,12,White
2008,1213,33,12,White
2008,1214,18,16,White
2008,1216,24,16,Black
2008,1217,22,12,White
2008,1218,23,10,White
2008,1219,33,16,White
2008,1220,27,17,White
2008,1221,28,20,White
2008,1222,24,16,White
2008,1223,27,14,Hispanic
2008,1226,21,12,Hispanic
2008,1227,17,10,Hispanic
2008,1229,22,16,Hispanic
2008,1230,31,18,Hispanic
2008,1231,26,12,Hispanic
2008,1232,19,12,Hispanic
2008,1233,27,18,Hispanic
2008,1234,20,9,Hispanic
2008,1235,22,16,Hispanic
2008,1236,18,8,Hispanic
2008,1237,22,9,Hispanic
2008,1238,21,11,Hispanic
2008,1239,20,12,Hispanic
2008,1241,16,9,Hispanic
2008,1244,19,9,Hispanic
2008,1245,20,11,Hispanic
2008,1251,19,9,Hispanic
2008,1252,20,12,White
2008,1253,28,12,Black
2008,1255,25,14,Black
2008,1256,22,12,Hispanic
2008,1257,26,16,White
2008,1258,31,16,White
2008,1259,22,12,White
2008,1260,20,13,White
2008,1261,19,8,White
2008,1263,19,12,White
2008,1264,27,12,Black
2008,1265,22,14,White
2008,1266,24,12,White
2008,1268,22,14,Other
2008,1270,27,20,White
2008,1274,20,12,White
2008,1275,20,14,White
2008,1276,25,14,White
2008,1277,23,12,White
2008,1278,20,14,White
2008,1280,18,12,White
2008,1281,35,14,White
2008,1282,23,10,Black
2008,1283,20,12,Black
2008,1285,17,11,White
2008,1288,26,12,White
2008,1291,26,14,White
2008,1292,25,18,White
2008,1294,21,12,Hispanic
2008,1295,17,9,White
2008,1296,21,12,White
2008,1297,27,18,White
2008,1299,24,10,White
2008,1300,19,14,White
2008,1301,22,14,White
2008,1302,24,16,White
2008,1303,25,16,White
2008,1307,24,16,White
2008,1308,16,11,White
2008,1310,19,11,White
2008,1313,28,14,White
2008,1315,25,12,White
2008,1317,20,12,White
2008,1318,19,15,White
2008,1319,19,12,White
2008,1320,21,14,White
2008,1321,22,12,White
2008,1322,28,11,Hispanic
2008,1323,27,16,White
2008,1326,16,12,Black
2008,1329,20,11,Black
2008,1332,20,11,Hispanic
2008,1333,19,12,Hispanic
2008,1334,18,16,White
2008,1335,29,12,White
2008,1337,25,10,White
2008,1340,18,14,White
2008,1342,20,20,White
2008,1343,32,12,White
2008,1344,20,13,White
2008,1345,31,14,White
2008,1347,20,14,Black
2008,1348,21,12,White
2008,1352,16,8,Other
2008,1358,23,12,White
2008,1359,31,17,White
2008,1360,20,11,White
2008,1361,28,16,Hispanic
2008,1362,16,12,White
2008,1369,19,16,White
2008,1371,18,11,White
2008,1372,23,12,White
2008,1375,16,10,White
2008,1376,22,14,White
2008,1377,25,18,White
2008,1378,24,12,White
2008,1380,18,14,Black
2008,1381,27,14,White
2008,1383,28,14,Hispanic
2008,1384,28,12,White
2008,1385,25,16,White
2008,1386,25,14,White
2008,1387,32,16,White
2008,1388,20,12,White
