id,hours,class,racehisp,region
1519,32,Working,White,Midwest
1521,29,Middle,White,Midwest
1522,50,Middle,White,Midwest
1524,50,Working,White,Midwest
1527,50,Working,White,Southeast
1533,65,Working,White,Southeast
1534,28,Working,Black,Southeast
1536,65,Working,White,Southeast
1537,40,Working,Black,Southeast
1538,40,Middle,White,Southeast
1539,70,Middle,White,Southeast
1542,40,Working,Hispanic,Southeast
1543,17,Middle,White,Southeast
1544,50,Middle,Black,Southeast
1546,43,Working,Other,Southeast
1547,50,Middle,White,Southeast
1549,60,Middle,Black,Southeast
1550,40,Middle,White,Southeast
1552,40,Working,Hispanic,Southeast
1553,42,Working,White,Southeast
1555,40,Middle,White,Southeast
1556,60,Working,White,Southeast
1557,45,Middle,White,Southeast
1559,15,Working,White,Southeast
1560,40,Middle,White,Southeast
1561,43,Middle,White,Southeast
1562,45,Working,White,Southeast
1564,32,Working,White,Southeast
1566,50,Working,White,Southeast
1567,60,Middle,White,Southeast
1568,30,Middle,White,Southeast
1569,40,Working,White,Southeast
1570,28,Middle,Black,Southeast
1571,40,Middle,White,Southeast
1572,45,Working,White,Southeast
1574,40,Middle,White,Southeast
1575,60,Working,Black,Southeast
1576,36,Middle,White,Southeast
1577,10,Middle,Other,Midwest
1578,45,Middle,White,Midwest
1579,40,Working,White,Midwest
1580,40,Middle,White,Midwest
1581,80,Middle,Black,Midwest
1582,40,Working,White,Midwest
1587,48,Middle,White,Midwest
1588,37,Working,White,Midwest
1589,40,Middle,White,Midwest
1591,40,Working,White,Midwest
1592,50,Upper,White,Midwest
1594,65,Middle,White,Midwest
1595,60,Upper,White,Midwest
1596,40,Middle,Black,Midwest
1598,40,Working,Black,Midwest
1601,43,Middle,White,Midwest
1602,45,Working,White,Midwest
1604,42,Working,Black,Midwest
1605,20,Working,White,Midwest
1613,65,Middle,Black,Southeast
1615,40,Working,White,Southeast
1616,10,Middle,Hispanic,Southeast
1617,60,Middle,White,Southeast
1618,89,Working,White,Southeast
1622,41,Middle,White,Southeast
1623,45,Working,White,Southeast
1625,40,Working,White,Southeast
1626,40,Middle,Black,Southeast
1627,60,Working,White,Southeast
1629,50,Middle,White,Southeast
1631,15,Middle,White,Southeast
1633,60,Middle,White,Southeast
1634,40,Working,White,Southeast
1635,44,Working,White,Southeast
1637,50,Upper,White,Midwest
1639,50,Middle,White,Midwest
1640,45,Upper,White,Midwest
1641,45,Working,White,Midwest
1645,40,Working,White,Midwest
1647,55,Working,Black,Midwest
1651,40,Working,White,Midwest
1652,30,Middle,White,Midwest
1653,40,Middle,White,Midwest
1654,65,Middle,White,Midwest
1656,58,Middle,White,Midwest
1657,16,Working,White,Midwest
1658,60,Working,Black,Midwest
1659,32,Working,White,Midwest
1661,38,Working,White,Midwest
1662,25,Middle,White,Midwest
1664,38,Working,White,Midwest
1665,40,Middle,White,Midwest
1666,50,Middle,White,Midwest
1668,43,Working,White,Midwest
1669,40,Working,White,Midwest
1671,50,Working,Black,Midwest
1672,50,Working,White,Midwest
1673,41,Middle,White,Midwest
1675,40,Working,White,Midwest
1676,48,Middle,White,Southeast
1677,50,Middle,Hispanic,Southeast
1679,60,Middle,Hispanic,Southeast
1681,60,Working,White,Southeast
1683,48,Middle,White,Southeast
1686,40,Middle,White,Southeast
1691,44,Working,White,Southeast
1692,40,Working,White,Southeast
1693,40,Working,White,Southeast
1695,65,Middle,White,Southeast
1696,40,Middle,Black,Southeast
1697,20,Working,Other,Southeast
1698,54,Middle,White,Southeast
1699,60,Working,Hispanic,Southeast
1700,45,Working,Hispanic,Southeast
1701,43,Working,White,Southeast
1702,60,Working,White,Southeast
1705,38,Working,Black,Midwest
1706,55,Working,Black,Midwest
1708,40,Middle,White,Midwest
1711,48,Upper,Black,Midwest
1712,44,Working,White,Midwest
1715,44,Middle,White,Midwest
1719,40,Middle,Black,Midwest
1720,40,Middle,Black,Midwest
1722,40,Working,Black,Midwest
1727,50,Working,White,West
1729,40,Working,White,West
1730,38,Middle,Other,West
1731,45,Working,White,West
1733,44,Middle,White,West
1734,50,Middle,White,West
1735,51,Working,Other,West
1736,40,Middle,White,West
1737,40,Middle,White,West
1739,60,Middle,White,West
1740,48,Middle,White,West
1742,45,Working,White,West
1743,40,Working,Hispanic,West
1747,40,Middle,White,West
1748,45,Middle,White,West
1749,65,Middle,White,West
1751,40,Middle,White,West
1752,60,Middle,White,West
1756,64,Working,White,Midwest
1757,30,Middle,White,Midwest
1758,44,Lower,White,Midwest
1762,25,Working,White,Midwest
1763,60,Middle,White,Midwest
1765,40,Working,White,Midwest
1767,30,Working,White,Midwest
1773,40,Lower,Black,Southeast
1774,80,Working,Black,Southeast
1782,40,Middle,White,West
1784,60,Middle,White,West
1787,45,Middle,Other,West
1789,32,Middle,White,West
1790,40,Middle,White,West
1792,65,Middle,White,West
1795,55,Middle,White,West
1798,40,Middle,White,West
1799,45,Working,White,West
1800,45,Middle,White,West
1801,45,Upper,Other,West
1802,40,Middle,White,West
1803,45,Middle,White,West
1808,50,Middle,White,West
1809,45,Middle,White,West
1810,40,Working,Other,West
1811,40,Middle,White,Middle Atlantic
1812,45,Working,Black,Middle Atlantic
1813,43,Working,White,Middle Atlantic
1814,54,Middle,Black,Middle Atlantic
1816,40,Middle,White,Middle Atlantic
1817,40,Working,White,Middle Atlantic
1818,40,Working,Black,Middle Atlantic
1819,40,Middle,White,Middle Atlantic
1827,55,Working,White,Middle Atlantic
1828,39,Lower,White,Middle Atlantic
1829,44,Working,White,Middle Atlantic
1831,20,Working,Black,Southeast
1834,48,Working,White,Southeast
1836,40,Middle,White,Southeast
1839,40,Working,Other,Southeast
1840,40,Working,Black,Southeast
1841,40,Working,Black,Southeast
1843,20,Working,Black,Southeast
1848,25,Working,Black,Southeast
1849,38,Middle,Black,Southeast
1851,40,Middle,White,Southeast
1852,45,Working,White,Southeast
1853,70,Middle,Other,Southeast
1854,36,Lower,White,Southeast
1855,55,Middle,White,Southeast
1857,45,Working,Black,Southeast
1858,40,Middle,White,Southeast
1859,40,Lower,White,Southeast
1862,40,Working,White,Southeast
1863,40,Middle,White,Southeast
1865,70,Working,White,West
1868,20,Working,White,West
1869,40,Lower,Black,West
1870,40,Middle,White,West
1871,40,Working,White,West
1872,40,Working,White,West
1874,44,Middle,White,West
1876,40,Working,White,West
1877,40,Working,Hispanic,West
1878,40,Working,White,West
1879,40,Working,White,West
1881,40,Working,Hispanic,West
1882,34,Middle,White,West
1883,48,Working,White,West
1886,56,Middle,White,West
1888,52,Middle,White,West
1889,60,Middle,White,West
1890,55,Working,White,West
1895,45,Middle,Hispanic,West
1896,45,Upper,White,West
1899,40,Working,White,West
1900,40,Middle,White,West
1902,45,Working,Black,Midwest
1905,50,Working,White,Midwest
1909,85,Working,White,Midwest
1910,40,Working,White,Midwest
1915,40,Middle,White,Midwest
1916,40,Working,White,Midwest
1918,40,Working,White,Midwest
1919,40,Middle,White,Midwest
1920,40,Working,White,Midwest
1923,40,Middle,White,Midwest
1924,40,Middle,White,Midwest
1925,25,Working,Hispanic,Midwest
1926,40,Middle,White,Midwest
1928,40,Working,White,Midwest
1929,32,Middle,Black,Midwest
1934,40,Working,Black,Midwest
1935,87,Working,Black,Midwest
1937,30,Middle,Black,Midwest
1938,40,Working,Black,Midwest
1942,50,Middle,White,Midwest
1946,40,Working,White,Midwest
1947,48,Middle,Other,Midwest
1951,30,Middle,White,Southeast
1954,63,Working,White,Southeast
1955,40,Middle,White,Southeast
1956,30,Middle,White,Southeast
1957,48,Working,White,Southeast
1958,60,Middle,White,Southeast
1959,40,Middle,White,Southeast
1960,40,Middle,White,Southeast
1963,45,Working,White,Southeast
1965,40,Working,White,Southeast
1966,59,Working,White,Southeast
1967,46,Working,Black,Southeast
1968,60,Middle,White,Southeast
1969,32,Working,Hispanic,Southeast
1971,35,Working,Other,Southeast
1972,20,Middle,White,Southeast
1973,48,Working,White,Southeast
1974,40,Working,White,Southeast
1975,60,Working,White,Southeast
1980,40,Working,Black,Southeast
1981,35,Middle,Black,Southeast
1982,49,Working,Black,Southeast
1983,40,Working,Black,Southeast
1986,89,Working,Black,Southeast
1987,40,Middle,Black,Southeast
1989,40,Middle,White,Southeast
1991,52,Lower,Black,Southeast
1993,32,Middle,Black,Southeast
1994,40,Working,Black,Southeast
1995,36,Working,Black,Southeast
1996,40,Middle,Black,Southeast
1997,49,Working,Black,Southeast
1999,70,Middle,Black,Southeast
2000,50,Middle,White,Southeast
2002,50,Middle,White,Southeast
2003,52,Middle,White,Southeast
2004,50,Middle,White,Southeast
2005,7,Middle,White,Southeast
2006,50,Working,White,Southeast
2007,8,Middle,White,Southeast
2008,55,Working,White,Southeast
2009,40,Middle,White,Southeast
2010,70,Middle,White,Southeast
2013,19,Middle,White,Southeast
2015,50,Working,White,Southeast
2025,48,Middle,White,New England
2028,45,Middle,White,New England
2029,60,Working,White,New England
2031,70,Middle,White,New England
2032,38,Middle,White,New England
2034,60,Middle,White,New England
2037,24,Middle,White,New England
2038,43,Middle,White,New England
2042,40,Middle,White,New England
2043,38,Middle,White,New England
2046,36,Middle,White,New England
2047,40,Middle,White,New England
2048,50,Working,White,New England
2049,60,Working,White,New England
2050,45,Middle,Black,New England
2051,55,Working,White,New England
2052,50,Working,White,New England
2054,30,Working,Other,New England
2056,50,Working,Black,Southeast
2057,40,Middle,Black,Southeast
2058,40,Middle,Black,Southeast
2059,45,Working,White,Southeast
2060,80,Working,Black,Southeast
2061,50,Working,Black,Southeast
2062,40,Middle,Black,Southeast
2063,27,Working,Black,Southeast
2064,40,Working,Black,Southeast
2066,40,Working,Other,Southeast
2067,40,Middle,Other,Southeast
2068,40,Middle,Hispanic,Southeast
2069,77,Working,Black,Southeast
2070,45,Lower,White,Southeast
2073,40,Working,Black,Southeast
2074,50,Middle,White,Southeast
2076,40,Working,White,Southeast
2078,40,Middle,White,Southeast
2081,40,Middle,White,Southeast
2082,55,Middle,Black,Southeast
2083,40,Middle,White,Southeast
2084,35,Middle,White,Southeast
2085,40,Working,Hispanic,Southeast
2086,40,Working,Black,Southeast
2088,25,Working,Black,Southeast
2089,40,Working,Hispanic,Southeast
2091,40,Working,Black,Midwest
2092,40,Working,Black,Midwest
2093,40,Working,Black,Midwest
2096,35,Working,Black,Midwest
2098,50,Working,Black,Midwest
2099,40,Middle,White,Midwest
2104,40,Working,White,Midwest
2109,30,Working,White,Midwest
2113,45,Middle,White,West
2118,40,Middle,White,West
2119,40,Working,White,West
2120,45,Middle,White,West
2121,45,Working,White,West
2123,18,Working,White,West
2124,60,Working,White,West
2125,42,Working,White,West
2126,60,Middle,White,West
2128,40,Middle,Other,West
2130,55,Working,White,West
2131,40,Middle,Hispanic,West
2136,55,Middle,White,West
2137,60,Working,White,West
2139,40,Middle,White,West
2143,50,Middle,White,West
2146,40,Working,White,West
2150,40,Middle,White,West
2151,50,Middle,White,West
2152,40,Middle,White,West
2154,39,Middle,White,West
2159,38,Upper,White,West
2160,50,Working,White,West
2163,42,Working,White,West
2165,50,Middle,White,New England
2166,24,Middle,White,New England
2169,35,Middle,White,New England
2170,52,Working,White,New England
2171,40,Middle,White,New England
2172,40,Middle,White,New England
2173,40,Middle,White,New England
2174,40,Working,White,New England
2176,45,Middle,White,New England
2178,25,Working,White,New England
2180,47,Working,White,New England
2181,35,Middle,White,New England
2182,40,Middle,White,New England
2189,47,Working,White,Southeast
2191,38,Middle,White,Southeast
2192,40,Working,White,Southeast
2201,24,Middle,White,Southeast
2203,50,Working,Black,Southeast
2204,65,Middle,White,Southeast
2205,43,Working,White,Southeast
2207,46,Middle,White,Southeast
2208,40,Working,White,Southeast
2209,40,Middle,White,Southeast
2210,65,Middle,White,Southeast
2211,40,Middle,White,Southeast
2216,40,Working,White,Southeast
2217,40,Middle,White,Southeast
2221,37,Working,White,Midwest
2223,89,Working,White,Midwest
2225,23,Working,White,Midwest
2228,40,Middle,White,Midwest
2229,32,Middle,White,Midwest
2230,40,Middle,White,Midwest
2232,45,Middle,White,Midwest
2234,62,Working,Hispanic,Midwest
2235,54,Middle,White,Midwest
2236,70,Middle,White,Midwest
2237,40,Middle,White,Midwest
2238,44,Middle,White,Midwest
2239,53,Working,White,Midwest
2241,46,Working,White,Midwest
2243,35,Middle,White,Midwest
2245,40,Working,White,Midwest
2247,72,Working,White,Midwest
2250,40,Working,White,Midwest
2252,40,Working,White,Midwest
2253,40,Middle,White,Midwest
2264,36,Working,White,Midwest
2266,60,Working,White,Midwest
2267,40,Working,White,Midwest
2269,52,Middle,White,Midwest
2270,16,Middle,White,Midwest
2273,17,Middle,White,Midwest
2274,35,Middle,White,Midwest
2276,80,Middle,Other,Midwest
2282,45,Working,White,Midwest
2284,40,Working,White,Midwest
2285,13,Lower,White,Midwest
2286,28,Working,White,Midwest
2288,4,Middle,White,Midwest
2289,25,Working,Black,Midwest
2290,40,Working,White,Midwest
2292,45,Working,White,Midwest
2294,22,Working,White,Midwest
2297,50,Working,White,Midwest
2298,89,Working,White,Midwest
2301,15,Working,White,Midwest
2302,8,Working,White,Midwest
2304,44,Working,White,Midwest
2307,40,Middle,White,Midwest
2308,40,Working,White,Midwest
2309,40,Working,White,Midwest
2310,40,Lower,White,Midwest
2314,47,Middle,White,Midwest
2320,40,Upper,White,Midwest
2321,80,Working,White,Midwest
2323,50,Middle,White,Midwest
2324,40,Middle,White,Midwest
2325,40,Working,White,Midwest
2338,40,Working,White,Midwest
2340,50,Working,White,Midwest
2341,30,Working,Black,Midwest
2342,40,Working,Black,Midwest
2345,55,Working,White,Midwest
2346,60,Working,White,Midwest
2347,50,Working,White,Midwest
2348,40,Working,White,Midwest
2349,50,Working,White,Midwest
2350,40,Middle,White,Midwest
2352,40,Working,White,Midwest
2353,40,Working,White,Midwest
2356,89,Working,White,Midwest
2362,37,Working,White,Midwest
2363,40,Working,White,Midwest
2365,45,Middle,Other,Midwest
2366,40,Working,White,Midwest
2369,40,Middle,White,Midwest
2370,12,Working,White,Midwest
2375,48,Working,White,Midwest
2377,40,Working,White,Midwest
2379,40,Middle,White,Midwest
2380,40,Middle,White,Midwest
2381,45,Working,White,Midwest
2382,40,Middle,White,Midwest
2383,48,Middle,White,Midwest
2386,40,Middle,White,Midwest
2387,40,Middle,White,Midwest
2388,20,Middle,White,Midwest
2389,50,Middle,White,Midwest
2391,45,Middle,White,Midwest
2392,40,Working,White,Midwest
2394,50,Middle,White,Midwest
2396,40,Middle,White,Midwest
2398,40,Middle,White,Midwest
2400,40,Working,Black,Midwest
2402,40,Working,Black,Midwest
2404,72,Working,Black,Midwest
2406,60,Working,White,Midwest
2412,85,Working,White,Midwest
2413,52,Working,White,Midwest
2414,20,Working,White,Midwest
2416,40,Working,White,Midwest
2418,52,Working,White,Midwest
2419,51,Working,White,Midwest
2422,50,Working,White,Midwest
2425,50,Working,White,Midwest
2427,35,Middle,White,Midwest
2430,40,Middle,White,Midwest
2432,40,Middle,White,Midwest
2433,16,Middle,White,Midwest
2436,40,Middle,White,West
2438,50,Lower,White,West
2439,50,Working,White,West
2440,54,Middle,White,West
2442,50,Working,White,West
2443,40,Working,White,West
2444,30,Working,White,West
2447,50,Working,White,West
2449,50,Middle,White,West
2451,45,Working,White,West
2453,37,Middle,White,West
2454,70,Middle,White,West
2455,45,Middle,White,West
2456,80,Working,Hispanic,West
2457,35,Working,White,West
2459,70,Working,White,West
2461,45,Working,White,Middle Atlantic
2462,6,Working,White,Middle Atlantic
2464,40,Working,White,Middle Atlantic
2466,40,Working,White,Middle Atlantic
2467,56,Working,White,Middle Atlantic
2468,38,Working,White,Middle Atlantic
2469,20,Lower,White,Middle Atlantic
2470,37,Working,White,Middle Atlantic
2473,70,Working,White,Middle Atlantic
2474,40,Middle,White,Middle Atlantic
2477,42,Working,White,Middle Atlantic
2478,45,Working,Other,Middle Atlantic
2481,20,Working,White,Middle Atlantic
2483,40,Working,White,Middle Atlantic
2488,50,Upper,Other,Middle Atlantic
2489,43,Lower,White,Southeast
2491,74,Working,White,Southeast
2492,40,Working,White,Southeast
2495,45,Working,White,Southeast
2498,40,Working,Black,Southeast
2500,70,Working,Black,Southeast
2503,40,Working,Black,Southeast
2504,8,Working,Black,Southeast
2505,50,Working,White,Southeast
2507,38,Working,White,Southeast
2508,40,Working,Black,Southeast
2509,25,Working,Black,Southeast
2510,40,Working,Black,Southeast
2511,40,Working,White,Southeast
2512,45,Lower,White,Southeast
2516,27,Upper,White,Southeast
2517,20,Working,White,Southeast
2518,60,Working,White,Southeast
2519,43,Middle,White,Southeast
2522,30,Middle,Black,Southeast
2524,48,Working,Black,Southeast
2527,30,Middle,White,Southeast
2529,89,Middle,White,Southeast
2531,20,Middle,Hispanic,Southeast
2536,50,Working,Black,Southeast
2538,37,Working,White,Southeast
2541,80,Middle,White,Southeast
2542,44,Working,Other,Southeast
2543,54,Middle,White,Southeast
2544,40,Working,White,Southeast
