id,year,agekdbrn,educ
2447,2000,24,12
2450,2000,21,12
2452,2000,26,16
2453,2000,21,14
2454,2000,20,14
2458,2000,20,12
2459,2000,22,12
2461,2000,23,12
2463,2000,26,12
2464,2000,29,12
2465,2000,21,12
2466,2000,18,12
2467,2000,38,16
2468,2000,22,12
2469,2000,18,9
2470,2000,25,12
2471,2000,29,16
2473,2000,19,12
2474,2000,18,14
2478,2000,21,14
2479,2000,22,14
2480,2000,19,12
2481,2000,24,12
2482,2000,42,12
2484,2000,19,15
2488,2000,24,17
2489,2000,23,12
2490,2000,22,11
2491,2000,20,12
2492,2000,23,8
2493,2000,19,11
2495,2000,17,10
2497,2000,22,15
2498,2000,19,8
2500,2000,34,16
2501,2000,24,12
2502,2000,17,8
2503,2000,22,14
2504,2000,23,14
2505,2000,24,12
2506,2000,27,11
2508,2000,31,16
2509,2000,18,12
2510,2000,22,16
2512,2000,19,10
2518,2000,17,8
2519,2000,25,12
2522,2000,27,12
2524,2000,17,9
2525,2000,20,12
2527,2000,23,16
2528,2000,18,14
2530,2000,22,15
2533,2000,23,11
2536,2000,16,14
2540,2000,25,11
2541,2000,27,12
2542,2000,24,12
2543,2000,21,15
2548,2000,25,12
2549,2000,22,14
2550,2000,20,14
2551,2000,19,9
2553,2000,22,8
2554,2000,24,12
2555,2000,32,12
2556,2000,21,20
2557,2000,16,12
2558,2000,19,12
2562,2000,30,12
2564,2000,23,15
2567,2000,21,14
2569,2000,26,12
2571,2000,30,12
2572,2000,18,14
2574,2000,28,19
2578,2000,24,12
2579,2000,18,9
2581,2000,20,12
2582,2000,18,12
2583,2000,18,12
2584,2000,18,15
2585,2000,21,12
2586,2000,21,14
2589,2000,34,12
2590,2000,25,12
2592,2000,21,12
2593,2000,18,10
2594,2000,21,12
2595,2000,24,14
2596,2000,26,12
2597,2000,15,8
2600,2000,21,12
2601,2000,25,12
2603,2000,33,14
2604,2000,22,12
2605,2000,25,14
2606,2000,31,12
2607,2000,18,12
2608,2000,30,16
2609,2000,25,12
2611,2000,28,12
2613,2000,19,12
2614,2000,24,17
2617,2000,18,14
2618,2000,21,12
2619,2000,25,16
2620,2000,27,17
2622,2000,16,11
2624,2000,25,12
2625,2000,28,14
2626,2000,27,16
2627,2000,29,17
2629,2000,25,16
2630,2000,18,12
2631,2000,23,16
2632,2000,19,12
2633,2000,26,16
2634,2000,20,12
2635,2000,20,12
2638,2000,26,12
2639,2000,19,12
2641,2000,31,16
2642,2000,26,16
2643,2000,23,12
2644,2000,35,15
2646,2000,22,12
2648,2000,18,10
2649,2000,20,12
2650,2000,24,12
2651,2000,20,11
2653,2000,24,8
2656,2000,22,10
2657,2000,16,10
2658,2000,22,12
2659,2000,24,12
2660,2000,28,15
2661,2000,39,12
2662,2000,18,9
2663,2000,22,12
2665,2000,17,12
2666,2000,21,12
2667,2000,26,12
2670,2000,22,14
2671,2000,29,15
2674,2000,27,14
2675,2000,17,8
2676,2000,15,10
2677,2000,18,12
2678,2000,23,15
2679,2000,28,12
2680,2000,24,12
2681,2000,23,10
2682,2000,19,11
2683,2000,29,12
2684,2000,27,12
2692,2000,20,12
2693,2000,19,12
2694,2000,26,12
2695,2000,22,8
2698,2000,17,11
2699,2000,21,12
2700,2000,21,12
2701,2000,21,12
2703,2000,17,10
2705,2000,19,14
2708,2000,21,10
2710,2000,19,10
2713,2000,17,14
2714,2000,34,12
2718,2000,28,14
2719,2000,29,12
2720,2000,25,12
2721,2000,19,14
2724,2000,25,12
2725,2000,24,12
2728,2000,24,16
2730,2000,20,14
2734,2000,23,12
2735,2000,26,12
2736,2000,27,16
2737,2000,21,16
2738,2000,22,12
2739,2000,19,14
2740,2000,22,18
2743,2000,26,16
2744,2000,32,11
2745,2000,27,10
2747,2000,25,15
2748,2000,20,15
2749,2000,44,17
2750,2000,25,12
2751,2000,23,10
2752,2000,20,10
2755,2000,19,12
2756,2000,28,20
2757,2000,22,17
2759,2000,28,10
2760,2000,28,16
2761,2000,18,12
2762,2000,26,12
2763,2000,18,12
2764,2000,18,12
2765,2000,20,12
2767,2000,19,12
2768,2000,20,12
2771,2000,19,11
2772,2000,41,10
2773,2000,33,17
2775,2000,28,16
2777,2000,25,16
2779,2000,28,18
2780,2000,27,16
2781,2000,22,17
2782,2000,21,12
2783,2000,30,16
2785,2000,35,18
2787,2000,32,17
2789,2000,17,12
2790,2000,25,12
2791,2000,23,12
2793,2000,23,12
2797,2000,23,12
2799,2000,27,12
2800,2000,21,12
2801,2000,22,12
2802,2000,22,12
2804,2000,19,12
2806,2000,21,12
2808,2000,25,14
2809,2000,23,12
2812,2000,24,12
2813,2000,27,12
2815,2000,20,11
2816,2000,23,12
2817,2000,32,19
2,2002,24,16
6,2002,40,12
7,2002,22,16
8,2002,29,12
9,2002,29,14
11,2002,28,14
12,2002,29,11
13,2002,33,18
16,2002,21,12
17,2002,20,12
22,2002,19,12
23,2002,33,16
24,2002,27,16
25,2002,22,14
26,2002,22,12
27,2002,19,14
29,2002,20,12
31,2002,20,14
36,2002,25,8
42,2002,22,10
43,2002,19,17
44,2002,20,14
46,2002,20,10
48,2002,24,14
49,2002,20,12
50,2002,16,12
51,2002,20,12
52,2002,31,15
55,2002,24,20
58,2002,22,16
59,2002,20,12
60,2002,16,14
62,2002,19,14
63,2002,19,19
64,2002,19,12
65,2002,19,8
66,2002,26,12
67,2002,15,11
69,2002,19,9
70,2002,19,9
74,2002,20,11
75,2002,19,15
82,2002,29,14
84,2002,23,12
85,2002,19,12
91,2002,33,12
92,2002,30,12
95,2002,21,16
96,2002,33,17
97,2002,29,14
99,2002,23,16
103,2002,22,14
107,2002,26,12
108,2002,15,12
109,2002,20,14
110,2002,18,11
113,2002,19,11
114,2002,37,12
115,2002,29,15
116,2002,19,11
117,2002,21,12
118,2002,21,12
119,2002,23,12
120,2002,29,12
122,2002,25,11
123,2002,23,12
124,2002,28,12
126,2002,38,15
128,2002,24,16
130,2002,31,17
131,2002,27,20
134,2002,23,12
136,2002,29,14
138,2002,21,10
139,2002,29,15
140,2002,18,16
142,2002,20,12
143,2002,20,16
144,2002,21,12
146,2002,30,12
147,2002,19,12
148,2002,25,12
149,2002,24,14
150,2002,20,12
154,2002,33,16
156,2002,31,12
164,2002,23,12
165,2002,25,15
166,2002,21,9
167,2002,26,16
168,2002,22,12
169,2002,29,12
170,2002,30,16
171,2002,36,12
173,2002,23,14
174,2002,23,14
175,2002,28,12
177,2002,25,16
178,2002,27,16
179,2002,35,16
180,2002,31,20
185,2002,21,16
186,2002,22,11
187,2002,13,12
194,2002,28,16
197,2002,21,12
204,2002,31,14
205,2002,24,17
208,2002,20,14
209,2002,24,10
211,2002,21,9
212,2002,31,14
215,2002,23,14
218,2002,27,16
220,2002,32,16
223,2002,19,12
224,2002,19,11
226,2002,23,12
227,2002,23,14
228,2002,25,12
229,2002,22,12
230,2002,21,14
231,2002,18,16
234,2002,21,12
235,2002,21,16
238,2002,20,14
240,2002,28,12
244,2002,17,9
245,2002,26,10
246,2002,23,11
247,2002,32,18
248,2002,21,14
249,2002,21,14
251,2002,17,9
252,2002,22,12
254,2002,18,9
258,2002,18,11
259,2002,33,14
260,2002,16,14
261,2002,22,15
262,2002,19,12
263,2002,19,12
265,2002,23,14
268,2002,18,11
269,2002,20,14
270,2002,30,11
271,2002,22,12
272,2002,17,11
274,2002,29,16
276,2002,32,18
277,2002,21,15
279,2002,31,16
280,2002,22,11
281,2002,20,12
282,2002,32,20
284,2002,22,18
285,2002,18,10
286,2002,30,18
287,2002,33,19
288,2002,28,16
291,2002,17,14
294,2002,29,15
295,2002,30,12
296,2002,35,18
300,2002,23,14
301,2002,29,14
302,2002,19,14
304,2002,25,16
305,2002,26,15
306,2002,27,12
307,2002,35,12
309,2002,31,18
310,2002,30,12
311,2002,25,14
314,2002,36,16
315,2002,22,14
316,2002,23,18
318,2002,25,12
320,2002,32,17
322,2002,13,16
323,2002,25,12
324,2002,20,12
326,2002,21,16
331,2002,27,16
339,2002,32,20
340,2002,27,19
341,2002,35,16
345,2002,20,15
350,2002,29,14
352,2002,16,9
353,2002,28,16
354,2002,27,14
356,2002,21,12
358,2002,18,12
360,2002,22,14
362,2002,29,16
363,2002,24,16
364,2002,25,14
365,2002,21,14
366,2002,37,17
367,2002,22,12
369,2002,30,17
371,2002,29,16
372,2002,25,15
373,2002,32,16
376,2002,22,16
377,2002,25,14
378,2002,36,12
380,2002,24,12
382,2002,28,15
383,2002,19,14
384,2002,31,16
386,2002,22,12
389,2002,20,8
390,2002,22,11
391,2002,18,9
392,2002,33,12
393,2002,20,11
394,2002,38,14
395,2002,35,12
399,2002,23,14
400,2002,25,14
401,2002,24,12
402,2002,24,12
404,2002,19,12
405,2002,17,12
408,2002,23,14
410,2002,27,14
411,2002,21,18
412,2002,22,20
415,2002,18,12
421,2002,25,14
425,2002,22,15
426,2002,24,14
427,2002,27,16
430,2002,35,18
435,2002,19,12
436,2002,31,19
437,2002,28,19
439,2002,21,11
440,2002,20,16
442,2002,19,11
443,2002,22,12
444,2002,20,14
445,2002,22,12
451,2002,40,19
452,2002,39,16
453,2002,28,16
454,2002,26,20
455,2002,19,16
457,2002,30,16
460,2002,16,9
461,2002,14,12
462,2002,21,15
463,2002,20,14
465,2002,21,14
467,2002,26,14
468,2002,28,12
470,2002,26,12
473,2002,24,14
475,2002,25,11
476,2002,26,14
478,2002,34,18
479,2002,23,14
480,2002,18,17
481,2002,22,8
482,2002,30,18
483,2002,23,14
484,2002,17,12
485,2002,17,12
486,2002,19,12
487,2002,20,9
489,2002,23,8
491,2002,27,12
492,2002,19,12
494,2002,27,16
496,2002,32,18
497,2002,24,18
498,2002,31,16
499,2002,26,16
500,2002,35,18
501,2002,35,17
502,2002,29,12
503,2002,21,14
504,2002,18,12
506,2002,22,12
508,2002,18,14
510,2002,24,15
511,2002,33,14
512,2002,27,14
513,2002,17,12
514,2002,16,11
515,2002,17,11
516,2002,19,14
517,2002,18,12
520,2002,36,16
522,2002,24,20
524,2002,16,19
525,2002,24,19
527,2002,22,20
528,2002,33,12
529,2002,30,12
530,2002,30,18
531,2002,21,15
532,2002,34,12
533,2002,23,12
535,2002,22,15
536,2002,31,14
537,2002,23,15
538,2002,29,16
539,2002,16,12
540,2002,19,12
541,2002,35,18
543,2002,33,14
544,2002,24,14
548,2002,19,14
549,2002,29,12
550,2002,24,11
551,2002,31,18
552,2002,28,20
555,2002,21,16
556,2002,25,15
558,2002,30,16
561,2002,23,12
562,2002,27,12
563,2002,24,14
565,2002,26,12
567,2002,28,12
569,2002,19,9
570,2002,26,12
571,2002,21,14
572,2002,20,12
575,2002,30,14
576,2002,26,15
578,2002,33,8
583,2002,18,12
585,2002,21,12
586,2002,25,14
587,2002,26,12
588,2002,28,14
590,2002,22,11
591,2002,19,14
593,2002,26,12
595,2002,19,12
596,2002,16,12
598,2002,17,11
599,2002,20,12
600,2002,23,12
601,2002,35,16
602,2002,27,17
603,2002,22,12
604,2002,21,12
605,2002,24,18
606,2002,25,12
607,2002,24,18
609,2002,15,12
610,2002,27,11
611,2002,19,12
612,2002,36,18
613,2002,31,18
614,2002,19,12
615,2002,20,12
616,2002,21,12
617,2002,22,15
618,2002,23,12
619,2002,21,14
620,2002,28,8
621,2002,20,12
622,2002,21,11
623,2002,19,12
624,2002,20,12
626,2002,18,12
627,2002,20,16
630,2002,16,9
632,2002,20,15
633,2002,27,11
634,2002,20,12
636,2002,21,16
638,2002,23,16
639,2002,24,12
641,2002,18,8
643,2002,18,9
645,2002,18,14
646,2002,21,12
647,2002,27,18
649,2002,17,14
650,2002,19,9
651,2002,27,16
653,2002,37,12
654,2002,35,12
655,2002,29,15
656,2002,28,20
657,2002,23,16
659,2002,19,12
660,2002,23,14
661,2002,30,8
662,2002,27,12
663,2002,22,9
664,2002,21,12
665,2002,22,12
666,2002,22,17
667,2002,28,16
668,2002,21,12
669,2002,37,18
671,2002,26,14
673,2002,19,12
675,2002,32,15
676,2002,28,16
677,2002,30,12
678,2002,24,12
680,2002,40,12
681,2002,31,14
682,2002,21,16
683,2002,25,16
684,2002,27,18
685,2002,32,20
686,2002,21,16
687,2002,28,16
688,2002,24,14
689,2002,19,12
691,2002,18,8
692,2002,20,12
695,2002,27,9
699,2002,22,11
704,2002,24,14
706,2002,30,12
707,2002,21,15
708,2002,17,12
709,2002,24,12
711,2002,17,14
712,2002,22,12
714,2002,21,16
715,2002,19,12
719,2002,27,14
720,2002,20,12
724,2002,22,16
726,2002,31,15
727,2002,35,11
729,2002,18,11
730,2002,19,11
731,2002,19,14
732,2002,23,11
737,2002,24,14
738,2002,25,14
740,2002,18,9
744,2002,20,14
745,2002,23,12
747,2002,24,10
749,2002,25,12
754,2002,22,14
755,2002,29,10
757,2002,23,16
758,2002,20,14
759,2002,22,12
760,2002,22,16
761,2002,24,15
762,2002,33,16
763,2002,22,15
764,2002,29,16
765,2002,19,12
768,2002,27,17
769,2002,32,16
770,2002,26,14
771,2002,25,16
772,2002,36,16
773,2002,37,20
774,2002,21,18
775,2002,23,16
776,2002,32,16
777,2002,29,18
779,2002,32,12
781,2002,16,12
783,2002,22,9
784,2002,20,14
785,2002,21,12
786,2002,26,12
788,2002,27,18
789,2002,18,12
790,2002,25,12
792,2002,17,11
793,2002,21,14
795,2002,20,12
797,2002,34,12
798,2002,17,11
801,2002,23,12
802,2002,21,19
803,2002,21,12
804,2002,20,10
805,2002,22,8
806,2002,33,18
807,2002,21,14
810,2002,23,12
813,2002,21,14
814,2002,17,10
817,2002,21,9
818,2002,24,12
819,2002,21,9
822,2002,19,12
823,2002,18,10
824,2002,19,11
827,2002,21,12
830,2002,20,12
832,2002,27,12
833,2002,19,16
834,2002,19,12
835,2002,20,11
836,2002,17,12
838,2002,25,14
839,2002,22,10
840,2002,25,10
842,2002,26,14
843,2002,26,11
845,2002,22,15
852,2002,43,14
855,2002,18,12
856,2002,20,12
857,2002,24,16
859,2002,26,16
862,2002,30,16
864,2002,30,15
868,2002,27,15
870,2002,18,14
872,2002,23,8
874,2002,24,16
876,2002,23,12
877,2002,20,12
878,2002,23,12
881,2002,20,8
883,2002,19,16
884,2002,22,18
885,2002,20,12
886,2002,35,20
888,2002,32,18
889,2002,30,16
890,2002,26,16
891,2002,34,12
892,2002,22,12
894,2002,27,12
896,2002,18,12
900,2002,23,19
902,2002,21,14
904,2002,18,12
905,2002,20,12
906,2002,24,12
907,2002,25,12
908,2002,30,12
909,2002,25,12
912,2002,28,17
913,2002,23,12
914,2002,26,18
915,2002,23,12
916,2002,20,12
918,2002,26,14
921,2002,21,12
923,2002,23,12
924,2002,17,8
925,2002,21,12
926,2002,22,12
927,2002,18,12
928,2002,25,12
929,2002,17,12
930,2002,20,8
931,2002,23,12
932,2002,20,12
933,2002,20,11
934,2002,26,14
935,2002,24,20
936,2002,34,12
937,2002,19,12
939,2002,23,14
940,2002,21,15
944,2002,23,12
945,2002,21,12
946,2002,22,12
948,2002,30,12
950,2002,19,12
951,2002,30,20
952,2002,20,15
953,2002,17,12
955,2002,24,14
957,2002,25,18
958,2002,22,18
959,2002,29,17
960,2002,19,12
963,2002,24,14
964,2002,26,14
967,2002,26,18
968,2002,22,12
970,2002,21,10
972,2002,18,12
973,2002,19,12
975,2002,15,14
976,2002,19,12
978,2002,28,12
979,2002,21,16
980,2002,22,12
984,2002,18,12
985,2002,23,15
986,2002,22,12
987,2002,26,14
988,2002,20,12
991,2002,23,12
994,2002,38,15
996,2002,19,12
997,2002,23,10
998,2002,28,12
1001,2002,21,15
1002,2002,20,10
1003,2002,22,12
1004,2002,20,12
1005,2002,17,15
1008,2002,21,14
1010,2002,21,8
1011,2002,17,12
1012,2002,20,12
1014,2002,19,12
1015,2002,26,14
1018,2002,22,8
1019,2002,18,12
1020,2002,32,16
1021,2002,32,14
1022,2002,29,16
1025,2002,20,12
1026,2002,18,11
1033,2002,22,16
1035,2002,22,14
1036,2002,26,12
1038,2002,19,10
1040,2002,16,12
1042,2002,33,11
1043,2002,20,10
1044,2002,20,14
1046,2002,26,16
1047,2002,28,12
1048,2002,22,12
1049,2002,23,18
1051,2002,22,18
1052,2002,18,9
1053,2002,35,18
1056,2002,33,19
1057,2002,23,12
1058,2002,24,11
1059,2002,21,10
1060,2002,21,16
1062,2002,21,17
1063,2002,27,12
1068,2002,24,12
1069,2002,21,9
1071,2002,21,12
1072,2002,24,12
1075,2002,30,16
1076,2002,29,20
1078,2002,20,12
1079,2002,28,16
1080,2002,19,14
1081,2002,32,12
1082,2002,22,16
1084,2002,23,14
1088,2002,24,18
1089,2002,28,16
1090,2002,19,16
1091,2002,26,12
1092,2002,33,18
1093,2002,22,8
1094,2002,20,12
1095,2002,22,12
1096,2002,18,18
1097,2002,24,14
1098,2002,25,16
1099,2002,30,17
1101,2002,22,12
1102,2002,29,10
1103,2002,24,14
1104,2002,21,12
1106,2002,24,12
1107,2002,24,15
1108,2002,22,11
1109,2002,20,10
1110,2002,26,17
1113,2002,22,12
1114,2002,39,12
1116,2002,21,12
1117,2002,19,12
1120,2002,23,12
1122,2002,19,11
1124,2002,20,12
1126,2002,21,12
1128,2002,29,12
1131,2002,28,18
1132,2002,27,16
1133,2002,20,12
1134,2002,22,14
1136,2002,23,12
1137,2002,25,12
1139,2002,20,8
1140,2002,20,12
1141,2002,22,12
1142,2002,21,12
1145,2002,20,14
1146,2002,22,16
1152,2002,28,8
1153,2002,23,12
1157,2002,24,12
1158,2002,27,12
1159,2002,23,12
1160,2002,27,12
1161,2002,36,19
1162,2002,22,9
1163,2002,22,12
1164,2002,22,10
1165,2002,21,12
1167,2002,23,12
1168,2002,26,12
1169,2002,30,16
1171,2002,33,16
1172,2002,33,14
1174,2002,31,20
1175,2002,30,16
1176,2002,32,15
1178,2002,20,14
1180,2002,43,12
1181,2002,30,15
1182,2002,24,16
1183,2002,41,20
1185,2002,35,8
1186,2002,30,12
1188,2002,28,16
1189,2002,39,16
1191,2002,19,14
1192,2002,20,12
1193,2002,20,12
1194,2002,21,17
1196,2002,25,9
1197,2002,18,9
1199,2002,19,12
1200,2002,22,12
1201,2002,26,12
1202,2002,27,12
1205,2002,22,12
1206,2002,29,8
1207,2002,18,8
1208,2002,21,12
1210,2002,17,14
1211,2002,23,12
1212,2002,26,12
1214,2002,16,14
1215,2002,22,16
1217,2002,24,15
1218,2002,31,12
1220,2002,21,14
1221,2002,23,19
1224,2002,20,15
1225,2002,18,9
1227,2002,21,12
1228,2002,21,12
1229,2002,25,11
1231,2002,21,14
1232,2002,24,16
1233,2002,19,14
1234,2002,27,12
1235,2002,33,20
1236,2002,18,18
1239,2002,24,17
1240,2002,36,12
1241,2002,19,16
1243,2002,17,10
1244,2002,27,16
1245,2002,26,16
1246,2002,20,14
1247,2002,27,15
1248,2002,37,10
1249,2002,28,16
1250,2002,20,15
1255,2002,18,12
1256,2002,25,14
1258,2002,16,11
1259,2002,22,15
1260,2002,17,11
1261,2002,31,16
1262,2002,30,12
1265,2002,16,14
1266,2002,18,12
1267,2002,23,14
1269,2002,17,11
1270,2002,21,14
1271,2002,18,11
1272,2002,19,12
1273,2002,28,15
1274,2002,33,14
1276,2002,21,10
1277,2002,18,9
1278,2002,26,12
1280,2002,18,12
1282,2002,29,15
1284,2002,17,12
1285,2002,26,17
1290,2002,28,11
1292,2002,25,12
1293,2002,28,14
1294,2002,24,12
1296,2002,27,18
1298,2002,21,14
1299,2002,25,11
1300,2002,20,12
1301,2002,18,12
1302,2002,25,14
1303,2002,24,17
1304,2002,20,16
1305,2002,44,12
1306,2002,35,18
1307,2002,27,12
1314,2002,20,10
1315,2002,19,9
1316,2002,16,14
1321,2002,33,14
1323,2002,27,19
1328,2002,22,12
1329,2002,33,17
1330,2002,26,12
1331,2002,23,10
1332,2002,19,8
1333,2002,22,14
1336,2002,18,11
1337,2002,28,19
1338,2002,21,12
1339,2002,27,12
1341,2002,24,12
1344,2002,19,11
1345,2002,19,12
1347,2002,16,8
1349,2002,18,10
1352,2002,21,8
1353,2002,21,12
1354,2002,20,12
1355,2002,20,12
1356,2002,17,10
1357,2002,18,14
1358,2002,26,14
1359,2002,25,20
1362,2002,32,20
1363,2002,31,16
1364,2002,31,12
1365,2002,18,12
1366,2002,19,12
1367,2002,21,12
1369,2002,22,14
1370,2002,26,15
1371,2002,27,12
1372,2002,21,10
1373,2002,26,20
1374,2002,28,14
1375,2002,17,11
1376,2002,17,11
1377,2002,22,20
1380,2002,30,17
1382,2002,39,12
1385,2002,28,12
1386,2002,28,16
1388,2002,17,16
1389,2002,32,16
1390,2002,25,16
1391,2002,31,15
1392,2002,30,14
1394,2002,30,15
1395,2002,16,10
1400,2002,26,18
1402,2002,37,12
1403,2002,24,9
1406,2002,31,14
1407,2002,27,14
1408,2002,23,12
1409,2002,21,12
1415,2002,18,12
1420,2002,34,17
1426,2002,16,12
1427,2002,27,12
1428,2002,17,20
1429,2002,19,12
1431,2002,19,11
1432,2002,21,12
1433,2002,25,12
1434,2002,25,11
1436,2002,33,14
1437,2002,17,12
1439,2002,24,19
1441,2002,28,20
1444,2002,34,12
1446,2002,20,11
1448,2002,16,11
1449,2002,31,18
1451,2002,22,12
1452,2002,41,16
1459,2002,19,12
1460,2002,21,15
1462,2002,22,14
1463,2002,21,17
1466,2002,23,12
1467,2002,20,14
1469,2002,20,12
1470,2002,25,16
1472,2002,18,14
1473,2002,26,12
1475,2002,16,9
1476,2002,24,12
1477,2002,17,12
1478,2002,21,12
1479,2002,21,12
1481,2002,26,16
1482,2002,30,14
1483,2002,29,20
1484,2002,21,16
1485,2002,27,18
1488,2002,23,19
1491,2002,30,16
1492,2002,19,16
1494,2002,21,15
1496,2002,31,12
1497,2002,23,10
1500,2002,18,15
1501,2002,18,14
1505,2002,29,12
1506,2002,36,12
1511,2002,32,12
1512,2002,17,12
1514,2002,18,11
1515,2002,21,12
1517,2002,19,14
1518,2002,25,18
1520,2002,20,10
1522,2002,21,12
1523,2002,19,12
1524,2002,30,10
1525,2002,25,12
1526,2002,27,12
1527,2002,25,19
1528,2002,20,12
1529,2002,34,16
1530,2002,30,14
1531,2002,24,18
1532,2002,24,16
1534,2002,28,18
1536,2002,27,14
1539,2002,24,16
1540,2002,30,14
1542,2002,30,12
1543,2002,14,12
1546,2002,23,14
1547,2002,30,12
1549,2002,32,14
1551,2002,19,12
1552,2002,21,12
1553,2002,21,16
1555,2002,21,12
1557,2002,20,11
1558,2002,18,12
1559,2002,20,14
1560,2002,20,12
1561,2002,16,10
1562,2002,17,11
1563,2002,23,14
1564,2002,22,14
1565,2002,25,14
1566,2002,21,12
1567,2002,23,14
1568,2002,20,18
1569,2002,18,8
1570,2002,18,12
1571,2002,21,15
1575,2002,34,12
1576,2002,20,14
1581,2002,31,14
1582,2002,26,16
1585,2002,24,16
1586,2002,31,16
1588,2002,21,15
1591,2002,29,14
1592,2002,24,12
1594,2002,29,12
1595,2002,23,14
1596,2002,21,12
1599,2002,20,12
1602,2002,24,12
1603,2002,35,12
1604,2002,24,15
1608,2002,25,12
1610,2002,29,16
1612,2002,23,14
1613,2002,17,12
1614,2002,29,14
1615,2002,16,9
1616,2002,21,12
1618,2002,19,14
1622,2002,27,12
1625,2002,36,16
1626,2002,30,12
1627,2002,21,11
1630,2002,25,16
1631,2002,26,16
1634,2002,36,14
1638,2002,20,14
1639,2002,40,16
1646,2002,24,16
1647,2002,36,15
1648,2002,26,15
1649,2002,22,15
1650,2002,22,16
1653,2002,26,20
1654,2002,33,16
1655,2002,31,12
1656,2002,23,18
1659,2002,30,19
1660,2002,23,12
1661,2002,20,12
1664,2002,21,12
1667,2002,24,14
1668,2002,18,12
1671,2002,23,14
1672,2002,18,12
1673,2002,17,9
1675,2002,17,8
1677,2002,17,14
1678,2002,15,11
1679,2002,15,12
1680,2002,20,15
1681,2002,14,11
1683,2002,17,9
1684,2002,18,11
1685,2002,19,12
1686,2002,25,12
1687,2002,20,12
1693,2002,28,16
1694,2002,21,14
1695,2002,36,17
1697,2002,19,12
1698,2002,27,17
1700,2002,22,16
1702,2002,34,14
1704,2002,23,12
1706,2002,29,16
1707,2002,34,17
1709,2002,38,20
1713,2002,24,17
1715,2002,30,15
